"Front","Back","Tag","ID"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 11</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Què han de fer els equips d’intervenció mentre s’utilitzen geòfons?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Concentrar-se al perímetre immediat per confirmar les vibracions detectades.</div><div style=""padding: 5px 0;""><b>B)</b> Retirar-se del perímetre immediat però mantenir les eines en funcionament.</div><div style=""padding: 5px 0;""><b>C)</b> Retirar-se del perímetre immediat i aturar l’activitat.</div><div style=""padding: 5px 0;""><b>D)</b> Aturar l’activitat però romandre en moviment al perímetre immediat.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Retirar-se del perímetre immediat i aturar l’activitat.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La retirada i la immobilitat redueixen vibracions alienes i milloren la detecció.</div></div>","T30_-_Estructures_collapsades","20362"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 12</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina protecció s’ha d’utilitzar en espais elevats o inestables amb risc de caiguda?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Un sotapont i un jaç de taulons.</div><div style=""padding: 5px 0;""><b>B)</b> Línies de vida o arnesos anticaiguda.</div><div style=""padding: 5px 0;""><b>C)</b> Només botes amb sola antiperforació.</div><div style=""padding: 5px 0;""><b>D)</b> Únicament una mascareta FFP3.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Línies de vida o arnesos anticaiguda.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Les línies de vida i els arnesos protegeixen davant caigudes a diferent nivell.</div></div>","T30_-_Estructures_collapsades","20490"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 13</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Què és un apuntalament en una estructura col·lapsada?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Un sistema de senyalització temporal per delimitar els elements inestables.</div><div style=""padding: 5px 0;""><b>B)</b> Una estructura definitiva destinada a reconstruir elements que ja han col·lapsat.</div><div style=""padding: 5px 0;""><b>C)</b> Una tècnica de desenrunament destinada a retirar càrregues dels elements resistents.</div><div style=""padding: 5px 0;""><b>D)</b> Una estructura provisional destinada a assegurar elements inestables.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Una estructura provisional destinada a assegurar elements inestables.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’apuntalament és una estructura provisional que estabilitza elements inestables durant la intervenció.</div></div>","T30_-_Estructures_collapsades","20373"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 14</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">En quin escenari pot ser decisiva la recerca instrumentalitzada?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Quan la víctima no és visible però respon clarament a la crida.</div><div style=""padding: 5px 0;""><b>B)</b> Quan la víctima és visible però no pot respondre a la crida.</div><div style=""padding: 5px 0;""><b>C)</b> Quan la víctima és visible i respon activament a la crida.</div><div style=""padding: 5px 0;""><b>D)</b> Quan les víctimes no són visibles ni poden respondre a la crida.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Quan les víctimes no són visibles ni poden respondre a la crida.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La tecnologia és especialment útil quan no hi ha contacte visual ni resposta sonora directa.</div></div>","T30_-_Estructures_collapsades","20365"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 15</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Des de quan l’INSARAG estableix guies operatives, criteris de classificació i estàndards mínims per als equips USAR?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Des de l’any 2010.</div><div style=""padding: 5px 0;""><b>B)</b> Des de l’any 2000.</div><div style=""padding: 5px 0;""><b>C)</b> Des dels anys vuitanta.</div><div style=""padding: 5px 0;""><b>D)</b> Des dels anys noranta.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Des dels anys noranta.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’INSARAG va començar a establir aquests instruments des dels anys noranta.</div></div>","T30_-_Estructures_collapsades","20255"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 16</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina funció fan els puntals en un apuntalament vertical?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Recullen la càrrega de la superfície superior i la reparteixen lateralment.</div><div style=""padding: 5px 0;""><b>B)</b> Distribueixen directament els esforços sobre una paret lateral.</div><div style=""padding: 5px 0;""><b>C)</b> Traslladen la càrrega cap avall.</div><div style=""padding: 5px 0;""><b>D)</b> Fixen diagonalment el mur a un punt d’ancoratge exterior.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Traslladen la càrrega cap avall.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Els puntals són els elements que transmeten la càrrega entre el sotapont i la base.</div></div>","T30_-_Estructures_collapsades","20389"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 17</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Com s’ha d’avançar en una rasa profunda amb persones atrapades?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Amb tornapuntes inclinats instal·lats exclusivament a la superfície.</div><div style=""padding: 5px 0;""><b>B)</b> Amb apuntalaments horitzontals successius a mesura que s’aprofundeix el desenrunament.</div><div style=""padding: 5px 0;""><b>C)</b> Amb puntals verticals col·locats només a l’entrada de la rasa.</div><div style=""padding: 5px 0;""><b>D)</b> Amb un únic apuntalament horitzontal instal·lat al fons abans d’excavar.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Amb apuntalaments horitzontals successius a mesura que s’aprofundeix el desenrunament.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> El reforç horitzontal s’ha d’anar executant progressivament mentre s’avança en profunditat.</div></div>","T30_-_Estructures_collapsades","20400"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 18</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quins elements protegeixen davant contacte amb materials trencats, flames o substàncies irritants?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Casc, botes i arnès exclusivament.</div><div style=""padding: 5px 0;""><b>B)</b> FFP3, ERA i línia de vida.</div><div style=""padding: 5px 0;""><b>C)</b> Ulleres, guants i roba ignífuga.</div><div style=""padding: 5px 0;""><b>D)</b> Visera, falques i taulons de descàrrega.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Ulleres, guants i roba ignífuga.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Ulleres, guants i roba ignífuga formen una barrera davant riscos mecànics, tèrmics i irritants.</div></div>","T30_-_Estructures_collapsades","20465"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 19</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina distància màxima s’estableix entre puntals en un apuntalament?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> 1,5 metres.</div><div style=""padding: 5px 0;""><b>B)</b> 1 metre.</div><div style=""padding: 5px 0;""><b>C)</b> 0,5 metres.</div><div style=""padding: 5px 0;""><b>D)</b> 2 metres.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) 1 metre.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La distància entre puntals no pot superar el metre.</div></div>","T30_-_Estructures_collapsades","20376"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T30 - Estructures col·lapsades] Pregunta 20</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quan es considera que hi ha un col·lapse parcial?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Quan es produeix un nou col·lapse després del primer.</div><div style=""padding: 5px 0;""><b>B)</b> Quan hi ha risc de col·lapse però encara no ha cedit cap element.</div><div style=""padding: 5px 0;""><b>C)</b> Quan cedeix una part de l’estructura i la resta roman aparentment estable.</div><div style=""padding: 5px 0;""><b>D)</b> Quan cedeix la totalitat de l’estructura principal.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Quan cedeix una part de l’estructura i la resta roman aparentment estable.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> El col·lapse parcial afecta una zona o element concret mentre la resta sembla mantenir-se estable.</div></div>","T30_-_Estructures_collapsades","20303"
